,State,Year,Quater,Transacion_type,Transacion_count,Transacion_amount
1367,goa,2023,2,Recharge & bill payments,1917200,1239783487.0
1368,goa,2023,2,Financial Services,17352,25141843.0
1369,goa,2023,2,Others,15635,15956760.0
1370,goa,2023,3,Merchant payments,16565190,10365884105.0
1371,goa,2023,3,Peer-to-peer payments,8489945,25735484138.0
1372,goa,2023,3,Recharge & bill payments,1913363,1234664127.0
1373,goa,2023,3,Financial Services,17422,26274694.0
1374,goa,2023,3,Others,13808,12872910.0
1375,goa,2023,4,Merchant payments,21003656,12478698529.0
1376,goa,2023,4,Peer-to-peer payments,10430430,30342597216.0
1377,goa,2023,4,Recharge & bill payments,1991324,1413113823.0
1378,goa,2023,4,Financial Services,20827,38067531.0
1379,goa,2023,4,Others,14741,15194458.0
1380,goa,2024,1,Merchant payments,22163645,12736252466.0
1381,goa,2024,1,Peer-to-peer payments,10729197,31099473803.0
1382,goa,2024,1,Recharge & bill payments,2087441,1465885657.0
1383,goa,2024,1,Financial Services,20782,37240917.0
1384,goa,2024,1,Others,12922,13047417.0
1385,goa,2024,2,Merchant payments,23908901,13821574623.0
1386,goa,2024,2,Peer-to-peer payments,10933835,32155453858.0
1387,goa,2024,2,Recharge & bill payments,2120776,1419954245.0
1388,goa,2024,2,Financial Services,24891,41870631.0
1389,goa,2024,2,Others,12403,15977355.0
1390,goa,2024,3,Merchant payments,23789645,13663769858.0
1391,goa,2024,3,Peer-to-peer payments,10858222,30761382765.0
1392,goa,2024,3,Recharge & bill payments,2070465,1423628089.0
1393,goa,2024,3,Financial Services,32037,51120538.0
1394,goa,2024,3,Others,11742,13626762.0
1395,goa,2024,4,Merchant payments,30381117,17216927595.0
1396,goa,2024,4,Peer-to-peer payments,13499590,37720460757.0
1397,goa,2024,4,Recharge & bill payments,2166016,1548395751.0
1398,goa,2024,4,Financial Services,71254,55469478.0
1399,goa,2024,4,Others,13559,21335962.0
1400,gujarat,2018,1,Recharge & bill payments,3691952,878929080.9916563
1401,gujarat,2018,1,Peer-to-peer payments,1738974,6318864759.888066
1402,gujarat,2018,1,Merchant payments,145436,166036667.57089135
1403,gujarat,2018,1,Financial Services,122117,27986679.009713165
1404,gujarat,2018,1,Others,250296,186165067.5737218
1405,gujarat,2018,2,Recharge & bill payments,4643367,1571880396.377953
1406,gujarat,2018,2,Peer-to-peer payments,2483231,10009680530.386887
1407,gujarat,2018,2,Merchant payments,275503,356984574.1205573
1408,gujarat,2018,2,Financial Services,140704,38598263.22838031
1409,gujarat,2018,2,Others,202928,185541007.527258
1410,gujarat,2018,3,Peer-to-peer payments,5287200,15272745137.759302
1411,gujarat,2018,3,Recharge & bill payments,5117168,1938041688.9678535
1412,gujarat,2018,3,Merchant payments,573440,466209496.80151117
1413,gujarat,2018,3,Financial Services,136468,24930605.607339725
1414,gujarat,2018,3,Others,219873,164477497.1394802
1415,gujarat,2018,4,Peer-to-peer payments,6488202,21207285184.780193
1416,gujarat,2018,4,Recharge & bill payments,6138404,2297332323.0815277
1417,gujarat,2018,4,Merchant payments,1656377,1088373316.0580251
1418,gujarat,2018,4,Financial Services,133915,30699273.16507
1419,gujarat,2018,4,Others,316405,207297005.69778407
1420,gujarat,2019,1,Peer-to-peer payments,13465044,31231285551.308655
1421,gujarat,2019,1,Recharge & bill payments,8595256,3104251732.6516943
1422,gujarat,2019,1,Merchant payments,2493340,1296376125.1752787
1423,gujarat,2019,1,Financial Services,114539,19581520.569400217
1424,gujarat,2019,1,Others,323272,204585378.77191538
1425,gujarat,2019,2,Peer-to-peer payments,12547493,41853661230.46585
1426,gujarat,2019,2,Recharge & bill payments,10434449,4651874823.428602
1427,gujarat,2019,2,Merchant payments,5486791,2526448415.3585706
1428,gujarat,2019,2,Financial Services,70502,17349813.389733132
1429,gujarat,2019,2,Others,442607,271280936.6247084
1430,gujarat,2019,3,Peer-to-peer payments,14529353,49206585462.018684
1431,gujarat,2019,3,Merchant payments,11788077,4211116461.2911887
1432,gujarat,2019,3,Recharge & bill payments,11349625,5768100024.478059
1433,gujarat,2019,3,Financial Services,78609,20507001.233050577
1434,gujarat,2019,3,Others,482985,256386015.24681717
1435,gujarat,2019,4,Peer-to-peer payments,19107911,64477452638.7778
1436,gujarat,2019,4,Recharge & bill payments,12967713,6517891166.722656
1437,gujarat,2019,4,Merchant payments,9964076,5480269119.720948
1438,gujarat,2019,4,Financial Services,63498,20202767.26414788
1439,gujarat,2019,4,Others,444434,194846362.42851496
1440,gujarat,2020,1,Peer-to-peer payments,19068093,72393727235.07784
1441,gujarat,2020,1,Recharge & bill payments,15648472,7197595156.690899
1442,gujarat,2020,1,Merchant payments,12191478,7210758662.281933
1443,gujarat,2020,1,Financial Services,50753,27460255.45966168
1444,gujarat,2020,1,Others,367621,165535312.39278784
1445,gujarat,2020,2,Recharge & bill payments,19971660,8322688556.990006
1446,gujarat,2020,2,Peer-to-peer payments,17569398,64723140394.22913
1447,gujarat,2020,2,Merchant payments,9645967,7196610931.561442
1448,gujarat,2020,2,Financial Services,59617,53132341.305008195
1449,gujarat,2020,2,Others,173543,92274135.40504411
1450,gujarat,2020,3,Peer-to-peer payments,23130724,89142122337.25531
1451,gujarat,2020,3,Merchant payments,18338969,12749796641.785404
1452,gujarat,2020,3,Recharge & bill payments,17481357,9820654243.80882
1453,gujarat,2020,3,Financial Services,92278,84723188.62104335
1454,gujarat,2020,3,Others,246851,124456073.24163358
1455,gujarat,2020,4,Peer-to-peer payments,29967258,116743230330.36209
1456,gujarat,2020,4,Merchant payments,28430460,20844321156.652935
1457,gujarat,2020,4,Recharge & bill payments,18943669,10441981826.080866
1458,gujarat,2020,4,Financial Services,113371,120056733.8865249
1459,gujarat,2020,4,Others,373789,243470065.45681778
1460,gujarat,2021,1,Peer-to-peer payments,36427493,144818968373.02933
1461,gujarat,2021,1,Merchant payments,35815382,26512643894.003174
1462,gujarat,2021,1,Recharge & bill payments,22088838,11996115292.377842
1463,gujarat,2021,1,Financial Services,126380,137612317.73580322
1464,gujarat,2021,1,Others,316472,235440836.3042438
1465,gujarat,2021,2,Merchant payments,42593432,33542305033.829506
1466,gujarat,2021,2,Peer-to-peer payments,41642387,162483567902.30194
1467,gujarat,2021,2,Recharge & bill payments,27127405,13750783181.944221
1468,gujarat,2021,2,Financial Services,128647,136119996.7022825
1469,gujarat,2021,2,Others,349525,249278437.33914098
1470,gujarat,2021,3,Merchant payments,62934471,48197579736.51646
1471,gujarat,2021,3,Peer-to-peer payments,56134212,208013326600.62402
1472,gujarat,2021,3,Recharge & bill payments,29580901,15945997372.058683
1473,gujarat,2021,3,Financial Services,125167,163304131.1436523
1474,gujarat,2021,3,Others,473656,304418273.24545926
1475,gujarat,2021,4,Merchant payments,84846502,68717933161.8696
1476,gujarat,2021,4,Peer-to-peer payments,67301686,254338740726.63605
1477,gujarat,2021,4,Recharge & bill payments,30072479,18739034341.66239
1478,gujarat,2021,4,Financial Services,175393,209214620.7057898
1479,gujarat,2021,4,Others,591265,377657202.7539646
1480,gujarat,2022,1,Merchant payments,101648378,79563412221.78397
1481,gujarat,2022,1,Peer-to-peer payments,77768758,292439274688.30835
1482,gujarat,2022,1,Recharge & bill payments,30473298,20042066374.66357
1483,gujarat,2022,1,Financial Services,160423,187077879.38466492
1484,gujarat,2022,1,Others,496289,316261089.4073821
1485,gujarat,2022,2,Merchant payments,131610193,95585623258.23604
1486,gujarat,2022,2,Peer-to-peer payments,86423696,326945780476.59766
1487,gujarat,2022,2,Recharge & bill payments,33424931,23844933238.40894
1488,gujarat,2022,2,Financial Services,125180,142685436.4192669
1489,gujarat,2022,2,Others,468796,278978567.1836352
1490,gujarat,2022,3,Merchant payments,161264265,109018764232.99393
1491,gujarat,2022,3,Peer-to-peer payments,103034790,359338045092.0105
1492,gujarat,2022,3,Recharge & bill payments,38383683,28649040040.502144
1493,gujarat,2022,3,Financial Services,152053,162173602.84596294
1494,gujarat,2022,3,Others,404941,269479241.0969004
1495,gujarat,2022,4,Merchant payments,186533503,125585214989.03009
1496,gujarat,2022,4,Peer-to-peer payments,114868478,411053364214.2685
1497,gujarat,2022,4,Recharge & bill payments,39167297,30789927498.953297
1498,gujarat,2022,4,Financial Services,179101,194314203.00804448
1499,gujarat,2022,4,Others,407639,295484431.2780074
1500,gujarat,2023,1,Merchant payments,199359623,123421554216.0
1501,gujarat,2023,1,Peer-to-peer payments,120907384,436337923470.0
1502,gujarat,2023,1,Recharge & bill payments,41649002,37570733166.0
1503,gujarat,2023,1,Financial Services,180163,200278806.0
1504,gujarat,2023,1,Others,415154,295699148.0
1505,gujarat,2023,2,Merchant payments,239396654,135256737974.0
1506,gujarat,2023,2,Peer-to-peer payments,132035120,470150906708.0
1507,gujarat,2023,2,Recharge & bill payments,44902296,39506073738.0
1508,gujarat,2023,2,Financial Services,191053,225104195.0
1509,gujarat,2023,2,Others,397430,268385910.0
1510,gujarat,2023,3,Merchant payments,279651861,155597205179.0
1511,gujarat,2023,3,Peer-to-peer payments,151754885,508236930735.0
1512,gujarat,2023,3,Recharge & bill payments,47284770,43342854631.0
1513,gujarat,2023,3,Financial Services,246300,311377540.0
1514,gujarat,2023,3,Others,365774,248668365.0
1515,gujarat,2023,4,Merchant payments,319459808,179560004574.0
1516,gujarat,2023,4,Peer-to-peer payments,166959749,567135968086.0
1517,gujarat,2023,4,Recharge & bill payments,47046378,47786850776.0
1518,gujarat,2023,4,Financial Services,271611,349727923.0
1519,gujarat,2023,4,Others,378032,254647715.0
1520,gujarat,2024,1,Merchant payments,366409312,201682534095.0
1521,gujarat,2024,1,Peer-to-peer payments,187792836,618453750215.0
1522,gujarat,2024,1,Recharge & bill payments,51744007,50813658532.0
1523,gujarat,2024,1,Financial Services,273979,398254841.0
1524,gujarat,2024,1,Others,356537,271267241.0
1525,gujarat,2024,2,Merchant payments,437221639,222449503863.0
1526,gujarat,2024,2,Peer-to-peer payments,199501081,638163102162.0
1527,gujarat,2024,2,Recharge & bill payments,52968092,49178909419.0
1528,gujarat,2024,2,Financial Services,320563,459744596.0
1529,gujarat,2024,2,Others,383778,373786893.0
1530,gujarat,2024,3,Merchant payments,476512894,238978729415.0
1531,gujarat,2024,3,Peer-to-peer payments,225649266,671907062380.0
1532,gujarat,2024,3,Recharge & bill payments,54584624,51775029765.0
1533,gujarat,2024,3,Financial Services,384648,514500536.0
1534,gujarat,2024,3,Others,309818,376066005.0
1535,gujarat,2024,4,Merchant payments,530043047,271052844680.0
1536,gujarat,2024,4,Peer-to-peer payments,244109941,750880785528.0
1537,gujarat,2024,4,Recharge & bill payments,51838504,53102559360.0
1538,gujarat,2024,4,Financial Services,1091610,557971100.0
1539,gujarat,2024,4,Others,291864,420340754.0
1540,haryana,2018,1,Recharge & bill payments,2368002,535578755.07945114
1541,haryana,2018,1,Peer-to-peer payments,1607193,5814807510.68666
1542,haryana,2018,1,Merchant payments,167816,173513595.3537558
1543,haryana,2018,1,Financial Services,128636,27501068.014126316
1544,haryana,2018,1,Others,209123,242110585.52640373
1545,haryana,2018,2,Recharge & bill payments,3054284,984897276.651981
1546,haryana,2018,2,Peer-to-peer payments,2388953,9745924809.851494
1547,haryana,2018,2,Merchant payments,369916,334118261.45344114
1548,haryana,2018,2,Financial Services,167570,38145882.44180386
1549,haryana,2018,2,Others,170208,217328211.71769944
1550,haryana,2018,3,Peer-to-peer payments,3753981,14429454356.345787
1551,haryana,2018,3,Recharge & bill payments,3203386,1310467515.0605886
1552,haryana,2018,3,Merchant payments,1003057,427387637.9335371
1553,haryana,2018,3,Financial Services,100452,17323790.814170156
1554,haryana,2018,3,Others,201148,190505707.47361812
1555,haryana,2018,4,Peer-to-peer payments,5905032,22416919746.93868
1556,haryana,2018,4,Recharge & bill payments,4116262,1671040703.7317612
1557,haryana,2018,4,Merchant payments,2413446,1013407379.8963095
1558,haryana,2018,4,Financial Services,120711,22252543.62175617
1559,haryana,2018,4,Others,394732,267255642.26742023
1560,haryana,2019,1,Peer-to-peer payments,12622225,30283578836.61907
1561,haryana,2019,1,Recharge & bill payments,5576577,2202061874.5361757
1562,haryana,2019,1,Merchant payments,3361995,1292375556.3150868
1563,haryana,2019,1,Financial Services,101786,15201736.002431491
1564,haryana,2019,1,Others,473192,258437718.15887585
1565,haryana,2019,2,Peer-to-peer payments,10387562,37056084813.57578
1566,haryana,2019,2,Recharge & bill payments,5902923,2838724048.0896106
1567,haryana,2019,2,Merchant payments,5738283,2292901816.1432047
1568,haryana,2019,2,Financial Services,57488,12080285.227121718
1569,haryana,2019,2,Others,655560,301748850.1804938
1570,haryana,2019,3,Peer-to-peer payments,11775288,43738290119.9285
1571,haryana,2019,3,Merchant payments,9386779,3615636827.8118167
1572,haryana,2019,3,Recharge & bill payments,8289987,4817098564.823641
1573,haryana,2019,3,Financial Services,61503,16715100.880217994
1574,haryana,2019,3,Others,829974,301378585.9978597
1575,haryana,2019,4,Peer-to-peer payments,15729819,58242027266.14443
1576,haryana,2019,4,Merchant payments,11615667,5253780278.236426
1577,haryana,2019,4,Recharge & bill payments,9648003,5637358525.756194
1578,haryana,2019,4,Financial Services,41688,13756049.144287623
1579,haryana,2019,4,Others,790808,212797749.81994924
1580,haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
1581,haryana,2020,1,Merchant payments,14327020,7075196609.224878
1582,haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
1583,haryana,2020,1,Financial Services,34488,25266730.1883267
1584,haryana,2020,1,Others,600232,176823674.24305555
1585,haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
1586,haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
1587,haryana,2020,2,Merchant payments,11527654,7393393677.758501
1588,haryana,2020,2,Financial Services,48759,49209527.29146181
1589,haryana,2020,2,Others,129940,75550536.67993587
1590,haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
1591,haryana,2020,3,Merchant payments,20845136,12141560866.982178
1592,haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
1593,haryana,2020,3,Financial Services,66457,80854296.9304013
1594,haryana,2020,3,Others,186818,96375902.20346308
1595,haryana,2020,4,Merchant payments,34063692,21382305452.06797
1596,haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
1597,haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
1598,haryana,2020,4,Financial Services,84881,103265693.75364488
1599,haryana,2020,4,Others,419181,223528573.1334415
1600,haryana,2021,1,Merchant payments,39363588,23389100227.155342
1601,haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
1602,haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
1603,haryana,2021,1,Financial Services,79784,99672809.99228218
1604,haryana,2021,1,Others,364437,218544351.22172093
1605,haryana,2021,2,Merchant payments,45335533,29119078263.957985
1606,haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
1607,haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
1608,haryana,2021,2,Financial Services,85821,97238136.09517692
1609,haryana,2021,2,Others,311896,227855606.99266592
1610,haryana,2021,3,Merchant payments,66885213,40190922826.60629
1611,haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
1612,haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
1613,haryana,2021,3,Financial Services,77496,116592181.46997279
1614,haryana,2021,3,Others,479071,289441481.64370304
1615,haryana,2021,4,Merchant payments,84993587,56325102920.50671
1616,haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
1617,haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
1618,haryana,2021,4,Financial Services,105050,151421306.61683068
1619,haryana,2021,4,Others,407280,307822609.17479354
1620,haryana,2022,1,Merchant payments,98346418,62565728158.2885
1621,haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
1622,haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
1623,haryana,2022,1,Financial Services,107240,146586164.62792295
1624,haryana,2022,1,Others,540235,279136534.21161634
1625,haryana,2022,2,Merchant payments,130033573,76926347115.76375
1626,haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
1627,haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
1628,haryana,2022,2,Financial Services,89805,120610061.5284536
1629,haryana,2022,2,Others,345424,224949213.49711913
1630,haryana,2022,3,Merchant payments,151278013,87063736519.87311
1631,haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
1632,haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
1633,haryana,2022,3,Financial Services,111032,144937203.2864578
1634,haryana,2022,3,Others,308596,223267730.28330007
1635,haryana,2022,4,Merchant payments,169685872,102918159834.12416
1636,haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
1637,haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
1638,haryana,2022,4,Financial Services,118488,152488074.9943577
1639,haryana,2022,4,Others,305148,239722615.94605047
1640,haryana,2023,1,Merchant payments,220693824,114248076004.0
1641,haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
1642,haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
1643,haryana,2023,1,Financial Services,158036,217615573.0
1644,haryana,2023,1,Others,375883,281741717.0
1645,haryana,2023,2,Merchant payments,275974807,130133751625.0
1646,haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
1647,haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
1648,haryana,2023,2,Financial Services,172309,259162565.0
1649,haryana,2023,2,Others,351272,251633370.0
1650,haryana,2023,3,Merchant payments,310148821,140917418482.0
1651,haryana,2023,3,Peer-to-peer payments,156760079,498555993196.0
1652,haryana,2023,3,Recharge & bill payments,34105227,37490386949.0
1653,haryana,2023,3,Financial Services,198713,304618547.0
1654,haryana,2023,3,Others,306638,223563566.0
1655,haryana,2023,4,Merchant payments,343440148,167695632461.0
1656,haryana,2023,4,Peer-to-peer payments,175429519,571466808865.0
1657,haryana,2023,4,Recharge & bill payments,35320482,42514330771.0
1658,haryana,2023,4,Financial Services,238826,371355840.0
1659,haryana,2023,4,Others,319258,222356663.0
1660,haryana,2024,1,Merchant payments,376661558,177987462151.0
1661,haryana,2024,1,Peer-to-peer payments,187967904,583735861647.0
1662,haryana,2024,1,Recharge & bill payments,39068051,44295176434.0
1663,haryana,2024,1,Financial Services,256222,477335930.0
1664,haryana,2024,1,Others,339765,292383070.0
1665,haryana,2024,2,Merchant payments,482530215,211396204964.0
1666,haryana,2024,2,Peer-to-peer payments,214457734,647411527784.0
1667,haryana,2024,2,Recharge & bill payments,40862353,45581779106.0
1668,haryana,2024,2,Financial Services,304547,600748740.0
1669,haryana,2024,2,Others,399076,454335006.0
1670,haryana,2024,3,Merchant payments,521289709,224122374449.0
1671,haryana,2024,3,Peer-to-peer payments,231461545,648650534007.0
1672,haryana,2024,3,Recharge & bill payments,41502651,49244659978.0
1673,haryana,2024,3,Financial Services,361554,712626768.0
1674,haryana,2024,3,Others,324761,476486596.0
1675,haryana,2024,4,Merchant payments,554528337,256120928312.0
1676,haryana,2024,4,Peer-to-peer payments,244665075,724617450899.0
1677,haryana,2024,4,Recharge & bill payments,40983335,49974294031.0
1678,haryana,2024,4,Financial Services,906666,717769217.0
1679,haryana,2024,4,Others,310877,528916895.0
1680,himachal-pradesh,2018,1,Recharge & bill payments,284371,49871175.82607427
1681,himachal-pradesh,2018,1,Peer-to-peer payments,154572,546222027.4835303
1682,himachal-pradesh,2018,1,Merchant payments,13241,13851230.83495245
1683,himachal-pradesh,2018,1,Financial Services,8955,2040522.724771278
1684,himachal-pradesh,2018,1,Others,20779,16752849.503009535
1685,himachal-pradesh,2018,2,Recharge & bill payments,385642,83714322.414042
1686,himachal-pradesh,2018,2,Peer-to-peer payments,243436,1043702964.1513071
1687,himachal-pradesh,2018,2,Merchant payments,27851,31961300.882765952
1688,himachal-pradesh,2018,2,Financial Services,11330,4108919.3075577794
1689,himachal-pradesh,2018,2,Others,19436,19681794.59544668
1690,himachal-pradesh,2018,3,Recharge & bill payments,457449,108456077.51862916
1691,himachal-pradesh,2018,3,Peer-to-peer payments,362755,1596570994.985427
1692,himachal-pradesh,2018,3,Merchant payments,40675,31168155.22193054
1693,himachal-pradesh,2018,3,Financial Services,8182,1552275.0537747287
1694,himachal-pradesh,2018,3,Others,17693,16293930.078267336
1695,himachal-pradesh,2018,4,Recharge & bill payments,598325,143031082.4432017
1696,himachal-pradesh,2018,4,Peer-to-peer payments,590518,2367228879.4462624
1697,himachal-pradesh,2018,4,Merchant payments,86963,87575811.80014335
1698,himachal-pradesh,2018,4,Financial Services,11834,2283052.790977265
1699,himachal-pradesh,2018,4,Others,20243,21180141.658664487
1700,himachal-pradesh,2019,1,Peer-to-peer payments,1178280,3066233587.9236507
1701,himachal-pradesh,2019,1,Recharge & bill payments,844570,209521987.03977025
1702,himachal-pradesh,2019,1,Merchant payments,115553,86624660.3112043
1703,himachal-pradesh,2019,1,Financial Services,9585,1424229.9989233727
1704,himachal-pradesh,2019,1,Others,20730,17676977.717503674
1705,himachal-pradesh,2019,2,Peer-to-peer payments,1141873,4428007670.958708
1706,himachal-pradesh,2019,2,Recharge & bill payments,1076793,279864579.97562265
1707,himachal-pradesh,2019,2,Merchant payments,248517,141088575.8726466
1708,himachal-pradesh,2019,2,Financial Services,5013,1453651.5352588107
1709,himachal-pradesh,2019,2,Others,30110,25469495.268363245
1710,himachal-pradesh,2019,3,Recharge & bill payments,1212659,327570066.9967147
1711,himachal-pradesh,2019,3,Peer-to-peer payments,1181680,5039276845.295213
1712,himachal-pradesh,2019,3,Merchant payments,312575,182746198.16430056
1713,himachal-pradesh,2019,3,Financial Services,3096,1775673.9713265826
1714,himachal-pradesh,2019,3,Others,25170,20649996.69578039
1715,himachal-pradesh,2019,4,Peer-to-peer payments,1579582,6533855301.069828
1716,himachal-pradesh,2019,4,Recharge & bill payments,1442940,402619114.99428564
1717,himachal-pradesh,2019,4,Merchant payments,467309,314965060.6352696
1718,himachal-pradesh,2019,4,Financial Services,4576,1769641.9665086274
1719,himachal-pradesh,2019,4,Others,22239,17954418.582290154
1720,himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
1721,himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
1722,himachal-pradesh,2020,1,Merchant payments,711018,427497010.10439825
1723,himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
1724,himachal-pradesh,2020,1,Others,18788,14613755.241563875
1725,himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
1726,himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
1727,himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103
1728,himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
1729,himachal-pradesh,2020,2,Others,14642,9659685.392965626
1730,himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
1731,himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
1732,himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
1733,himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572
1734,himachal-pradesh,2020,3,Others,19001,11969008.527252048
1735,himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
1736,himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
1737,himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
1738,himachal-pradesh,2020,4,Financial Services,11353,15534252.217986543
1739,himachal-pradesh,2020,4,Others,27027,21510781.37178286
1740,himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
1741,himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
1742,himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
1743,himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344
1744,himachal-pradesh,2021,1,Others,21430,18764977.931273177
1745,himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
1746,himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
1747,himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
1748,himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627
1749,himachal-pradesh,2021,2,Others,28918,19788385.405835297
1750,himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
1751,himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
1752,himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
1753,himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123
1754,himachal-pradesh,2021,3,Others,36303,23834687.160697926
1755,himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
1756,himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
1757,himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
1758,himachal-pradesh,2021,4,Financial Services,18198,24809740.714031782
1759,himachal-pradesh,2021,4,Others,50971,35578926.74639452
1760,himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
1761,himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
1762,himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
1763,himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971
1764,himachal-pradesh,2022,1,Others,47319,31862035.713640407
1765,himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639
1766,himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
1767,himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
1768,himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
1769,himachal-pradesh,2022,2,Others,52564,30257752.66416522
1770,himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
1771,himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.468132
1772,himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154
1773,himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453
1774,himachal-pradesh,2022,3,Others,42669,26764547.138168834
1775,himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351
1776,himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977356
1777,himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215194
1778,himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627
1779,himachal-pradesh,2022,4,Others,41455,27387394.982090995
1780,himachal-pradesh,2023,1,Merchant payments,14694013,9023136407.0
1781,himachal-pradesh,2023,1,Peer-to-peer payments,8637695,26709451358.0
1782,himachal-pradesh,2023,1,Recharge & bill payments,3901516,1950250571.0
1783,himachal-pradesh,2023,1,Financial Services,25722,30757925.0
1784,himachal-pradesh,2023,1,Others,42780,27351473.0
1785,himachal-pradesh,2023,2,Merchant payments,19954117,11643011071.0
1786,himachal-pradesh,2023,2,Peer-to-peer payments,10781507,33008088763.0
1787,himachal-pradesh,2023,2,Recharge & bill payments,4247339,2159052653.0
1788,himachal-pradesh,2023,2,Financial Services,27709,34689932.0
1789,himachal-pradesh,2023,2,Others,50923,30221299.0
1790,himachal-pradesh,2023,3,Merchant payments,19233611,10559011464.0
1791,himachal-pradesh,2023,3,Peer-to-peer payments,9983786,29239694406.0
1792,himachal-pradesh,2023,3,Recharge & bill payments,4046932,1991652882.0
1793,himachal-pradesh,2023,3,Financial Services,27958,41972330.0
1794,himachal-pradesh,2023,3,Others,44767,22240555.0
1795,himachal-pradesh,2023,4,Merchant payments,23387107,12903037462.0
1796,himachal-pradesh,2023,4,Peer-to-peer payments,11365164,33158062287.0
1797,himachal-pradesh,2023,4,Recharge & bill payments,3816711,2143949720.0
1798,himachal-pradesh,2023,4,Financial Services,33097,51956047.0
1799,himachal-pradesh,2023,4,Others,49760,23241048.0
